hour,updated_type,updated_subtype,latitude_bin,longitude_bin,alert_count
5:00,Jam,Standstill Traffic,41.83,-87.7,9
5:00,Jam,Standstill Traffic,41.83,-87.69,1
5:00,Jam,Standstill Traffic,41.83,-87.63,2
5:00,Jam,Standstill Traffic,41.83,-87.6,1
5:00,Jam,Standstill Traffic,41.84,-87.73,1
5:00,Jam,Standstill Traffic,41.84,-87.68,2
5:00,Jam,Standstill Traffic,41.84,-87.67,2
5:00,Jam,Standstill Traffic,41.84,-87.66,1
5:00,Jam,Standstill Traffic,41.84,-87.63,3
5:00,Jam,Standstill Traffic,41.84,-87.61,4
5:00,Jam,Standstill Traffic,41.85,-87.65,2
5:00,Jam,Standstill Traffic,41.85,-87.64,1
5:00,Jam,Standstill Traffic,41.85,-87.63,1
5:00,Jam,Standstill Traffic,41.85,-87.62,4
5:00,Jam,Standstill Traffic,41.85,-87.61,6
5:00,Jam,Standstill Traffic,41.86,-87.64,5
5:00,Jam,Standstill Traffic,41.86,-87.63,3
5:00,Jam,Standstill Traffic,41.86,-87.62,8
5:00,Jam,Standstill Traffic,41.86,-87.61,1
5:00,Jam,Standstill Traffic,41.87,-87.78,1
5:00,Jam,Standstill Traffic,41.87,-87.77,3
5:00,Jam,Standstill Traffic,41.87,-87.76,1
5:00,Jam,Standstill Traffic,41.87,-87.75,4
5:00,Jam,Standstill Traffic,41.87,-87.74,1
5:00,Jam,Standstill Traffic,41.87,-87.72,1
5:00,Jam,Standstill Traffic,41.87,-87.71,3
5:00,Jam,Standstill Traffic,41.87,-87.65,10
5:00,Jam,Standstill Traffic,41.87,-87.64,8
5:00,Jam,Standstill Traffic,41.87,-87.63,7
5:00,Jam,Standstill Traffic,41.87,-87.62,3
5:00,Jam,Standstill Traffic,41.88,-87.7,2
5:00,Jam,Standstill Traffic,41.88,-87.69,2
5:00,Jam,Standstill Traffic,41.88,-87.68,6
5:00,Jam,Standstill Traffic,41.88,-87.67,25
5:00,Jam,Standstill Traffic,41.88,-87.66,4
5:00,Jam,Standstill Traffic,41.88,-87.65,31
5:00,Jam,Standstill Traffic,41.88,-87.64,2
5:00,Jam,Standstill Traffic,41.88,-87.63,5
5:00,Jam,Standstill Traffic,41.88,-87.62,3
5:00,Jam,Standstill Traffic,41.89,-87.66,4
5:00,Jam,Standstill Traffic,41.89,-87.65,23
5:00,Jam,Standstill Traffic,41.89,-87.64,1
5:00,Jam,Standstill Traffic,41.89,-87.63,9
5:00,Jam,Standstill Traffic,41.89,-87.61,1
5:00,Jam,Standstill Traffic,41.9,-87.66,23
5:00,Jam,Standstill Traffic,41.9,-87.65,1
5:00,Jam,Standstill Traffic,41.9,-87.62,1
5:00,Jam,Standstill Traffic,41.91,-87.67,1
5:00,Jam,Standstill Traffic,41.91,-87.66,11
5:00,Jam,Standstill Traffic,41.91,-87.63,1
5:00,Jam,Standstill Traffic,41.92,-87.81,1
5:00,Jam,Standstill Traffic,41.92,-87.68,2
5:00,Jam,Standstill Traffic,41.92,-87.67,2
5:00,Jam,Standstill Traffic,41.93,-87.75,1
5:00,Jam,Standstill Traffic,41.93,-87.7,1
5:00,Jam,Standstill Traffic,41.93,-87.69,1
5:00,Jam,Standstill Traffic,41.93,-87.68,2
5:00,Jam,Standstill Traffic,41.94,-87.75,1
5:00,Jam,Standstill Traffic,41.94,-87.71,3
5:00,Jam,Standstill Traffic,41.94,-87.7,1
5:00,Jam,Standstill Traffic,41.94,-87.65,5
5:00,Jam,Standstill Traffic,41.94,-87.63,1
5:00,Jam,Standstill Traffic,41.95,-87.73,2
5:00,Jam,Standstill Traffic,41.95,-87.72,3
5:00,Jam,Standstill Traffic,41.95,-87.68,2
5:00,Jam,Standstill Traffic,41.95,-87.66,1
5:00,Jam,Standstill Traffic,41.95,-87.64,1
5:00,Jam,Standstill Traffic,41.96,-87.74,3
5:00,Jam,Standstill Traffic,41.96,-87.73,1
5:00,Jam,Standstill Traffic,41.97,-87.77,1
5:00,Jam,Standstill Traffic,41.97,-87.76,4
5:00,Jam,Standstill Traffic,41.97,-87.75,6
5:00,Jam,Standstill Traffic,41.97,-87.74,1
5:00,Jam,Standstill Traffic,41.97,-87.65,1
5:00,Jam,Standstill Traffic,41.98,-87.89,2
5:00,Jam,Standstill Traffic,41.98,-87.83,2
5:00,Jam,Standstill Traffic,41.98,-87.82,4
5:00,Jam,Standstill Traffic,41.98,-87.81,3
5:00,Jam,Standstill Traffic,41.98,-87.8,3
5:00,Jam,Standstill Traffic,41.98,-87.79,3
5:00,Jam,Standstill Traffic,41.98,-87.78,4
5:00,Jam,Standstill Traffic,41.98,-87.77,3
5:00,Jam,Standstill Traffic,41.98,-87.75,1
5:00,Jam,Standstill Traffic,41.98,-87.65,1
5:00,Jam,Standstill Traffic,41.99,-87.71,1
5:00,Jam,Standstill Traffic,42.0,-87.69,1
5:00,Jam,Standstill Traffic,42.01,-87.69,2
5:00,Jam,Unclassified,41.65,-87.58,3
5:00,Jam,Unclassified,41.66,-87.59,1
5:00,Jam,Unclassified,41.66,-87.58,1
5:00,Jam,Unclassified,41.67,-87.6,1
5:00,Jam,Unclassified,41.68,-87.64,1
5:00,Jam,Unclassified,41.68,-87.6,1
5:00,Jam,Unclassified,41.69,-87.71,1
5:00,Jam,Unclassified,41.69,-87.65,1
5:00,Jam,Unclassified,41.69,-87.61,1
5:00,Jam,Unclassified,41.7,-87.66,1
5:00,Jam,Unclassified,41.7,-87.59,2
5:00,Jam,Unclassified,41.71,-87.64,1
5:00,Jam,Unclassified,41.71,-87.61,3
5:00,Jam,Unclassified,41.71,-87.59,3
5:00,Jam,Unclassified,41.71,-87.57,1
5:00,Jam,Unclassified,41.72,-87.62,2
5:00,Jam,Unclassified,41.73,-87.61,1
5:00,Jam,Unclassified,41.75,-87.59,2
5:00,Jam,Unclassified,41.75,-87.58,1
5:00,Jam,Unclassified,41.75,-87.57,1
5:00,Jam,Unclassified,41.76,-87.63,1
5:00,Jam,Unclassified,41.76,-87.57,2
5:00,Jam,Unclassified,41.77,-87.73,1
5:00,Jam,Unclassified,41.78,-87.78,1
5:00,Jam,Unclassified,41.78,-87.7,1
5:00,Jam,Unclassified,41.78,-87.61,2
5:00,Jam,Unclassified,41.78,-87.59,1
5:00,Jam,Unclassified,41.78,-87.58,3
5:00,Jam,Unclassified,41.79,-87.74,1
5:00,Jam,Unclassified,41.79,-87.63,1
5:00,Jam,Unclassified,41.79,-87.62,1
5:00,Jam,Unclassified,41.8,-87.7,1
5:00,Jam,Unclassified,41.8,-87.6,1
5:00,Jam,Unclassified,41.8,-87.58,1
5:00,Jam,Unclassified,41.81,-87.75,1
5:00,Jam,Unclassified,41.81,-87.74,1
5:00,Jam,Unclassified,41.81,-87.72,1
5:00,Jam,Unclassified,41.81,-87.69,1
5:00,Jam,Unclassified,41.81,-87.63,1
5:00,Jam,Unclassified,41.81,-87.62,2
5:00,Jam,Unclassified,41.81,-87.61,1
5:00,Jam,Unclassified,41.81,-87.6,1
5:00,Jam,Unclassified,41.82,-87.75,1
5:00,Jam,Unclassified,41.82,-87.74,1
5:00,Jam,Unclassified,41.82,-87.72,1
5:00,Jam,Unclassified,41.82,-87.7,1
5:00,Jam,Unclassified,41.82,-87.67,1
5:00,Jam,Unclassified,41.82,-87.63,3
5:00,Jam,Unclassified,41.82,-87.6,1
5:00,Jam,Unclassified,41.83,-87.71,3
5:00,Jam,Unclassified,41.83,-87.7,1
5:00,Jam,Unclassified,41.83,-87.69,1
5:00,Jam,Unclassified,41.83,-87.68,1
5:00,Jam,Unclassified,41.84,-87.68,1
5:00,Jam,Unclassified,41.84,-87.67,4
5:00,Jam,Unclassified,41.84,-87.66,3
5:00,Jam,Unclassified,41.85,-87.65,2
5:00,Jam,Unclassified,41.85,-87.64,2
5:00,Jam,Unclassified,41.85,-87.63,2
5:00,Jam,Unclassified,41.85,-87.61,1
5:00,Jam,Unclassified,41.86,-87.66,1
5:00,Jam,Unclassified,41.86,-87.65,2
5:00,Jam,Unclassified,41.86,-87.64,3
5:00,Jam,Unclassified,41.86,-87.63,2
5:00,Jam,Unclassified,41.87,-87.78,1
5:00,Jam,Unclassified,41.87,-87.77,1
5:00,Jam,Unclassified,41.87,-87.76,1
5:00,Jam,Unclassified,41.87,-87.75,1
5:00,Jam,Unclassified,41.87,-87.74,2
5:00,Jam,Unclassified,41.87,-87.73,1
5:00,Jam,Unclassified,41.87,-87.7,1
5:00,Jam,Unclassified,41.87,-87.67,2
5:00,Jam,Unclassified,41.87,-87.65,3
5:00,Jam,Unclassified,41.87,-87.64,2
5:00,Jam,Unclassified,41.87,-87.63,2
5:00,Jam,Unclassified,41.87,-87.62,3
5:00,Jam,Unclassified,41.88,-87.76,1
5:00,Jam,Unclassified,41.88,-87.73,1
5:00,Jam,Unclassified,41.88,-87.7,2
5:00,Jam,Unclassified,41.88,-87.68,1
5:00,Jam,Unclassified,41.88,-87.67,4
5:00,Jam,Unclassified,41.88,-87.66,1
5:00,Jam,Unclassified,41.88,-87.65,8
5:00,Jam,Unclassified,41.88,-87.64,3
5:00,Jam,Unclassified,41.88,-87.63,6
5:00,Jam,Unclassified,41.88,-87.62,3
5:00,Jam,Unclassified,41.89,-87.72,1
5:00,Jam,Unclassified,41.89,-87.69,1
5:00,Jam,Unclassified,41.89,-87.68,1
5:00,Jam,Unclassified,41.89,-87.66,2
5:00,Jam,Unclassified,41.89,-87.65,9
5:00,Jam,Unclassified,41.89,-87.64,3
5:00,Jam,Unclassified,41.89,-87.63,8
5:00,Jam,Unclassified,41.89,-87.62,1
5:00,Jam,Unclassified,41.9,-87.73,1
5:00,Jam,Unclassified,41.9,-87.68,1
5:00,Jam,Unclassified,41.9,-87.66,4
5:00,Jam,Unclassified,41.9,-87.63,3
5:00,Jam,Unclassified,41.9,-87.62,2
5:00,Jam,Unclassified,41.91,-87.79,1
5:00,Jam,Unclassified,41.91,-87.68,2
5:00,Jam,Unclassified,41.91,-87.67,3
5:00,Jam,Unclassified,41.91,-87.66,4
5:00,Jam,Unclassified,41.91,-87.65,1
5:00,Jam,Unclassified,41.91,-87.64,2
5:00,Jam,Unclassified,41.91,-87.63,1
5:00,Jam,Unclassified,41.92,-87.77,1
5:00,Jam,Unclassified,41.92,-87.71,1
5:00,Jam,Unclassified,41.92,-87.68,4
5:00,Jam,Unclassified,41.92,-87.67,3
5:00,Jam,Unclassified,41.92,-87.64,1
5:00,Jam,Unclassified,41.93,-87.75,1
5:00,Jam,Unclassified,41.93,-87.72,2
5:00,Jam,Unclassified,41.93,-87.71,2
5:00,Jam,Unclassified,41.93,-87.69,1
5:00,Jam,Unclassified,41.93,-87.68,1
5:00,Jam,Unclassified,41.93,-87.67,2
5:00,Jam,Unclassified,41.93,-87.64,1
5:00,Jam,Unclassified,41.93,-87.63,2
5:00,Jam,Unclassified,41.94,-87.77,1
5:00,Jam,Unclassified,41.94,-87.73,1
5:00,Jam,Unclassified,41.94,-87.71,1
5:00,Jam,Unclassified,41.94,-87.68,1
5:00,Jam,Unclassified,41.94,-87.67,1
5:00,Jam,Unclassified,41.94,-87.65,3
5:00,Jam,Unclassified,41.94,-87.64,1
5:00,Jam,Unclassified,41.95,-87.78,1
5:00,Jam,Unclassified,41.95,-87.73,1
5:00,Jam,Unclassified,41.95,-87.72,3
5:00,Jam,Unclassified,41.95,-87.69,1
5:00,Jam,Unclassified,41.95,-87.67,1
5:00,Jam,Unclassified,41.95,-87.66,1
5:00,Jam,Unclassified,41.96,-87.74,1
5:00,Jam,Unclassified,41.96,-87.73,1
5:00,Jam,Unclassified,41.96,-87.68,1
5:00,Jam,Unclassified,41.96,-87.67,1
5:00,Jam,Unclassified,41.96,-87.65,1
5:00,Jam,Unclassified,41.97,-87.76,1
5:00,Jam,Unclassified,41.97,-87.66,2
5:00,Jam,Unclassified,41.98,-87.83,2
5:00,Jam,Unclassified,41.98,-87.81,4
5:00,Jam,Unclassified,41.98,-87.8,1
5:00,Jam,Unclassified,41.98,-87.79,4
5:00,Jam,Unclassified,41.98,-87.78,1
5:00,Jam,Unclassified,41.98,-87.77,1
5:00,Jam,Unclassified,41.98,-87.75,1
5:00,Jam,Unclassified,41.98,-87.65,1
5:00,Jam,Unclassified,41.99,-87.69,1
5:00,Jam,Unclassified,41.99,-87.66,1
5:00,Jam,Unclassified,41.99,-87.65,1
5:00,Jam,Unclassified,42.0,-87.78,1
5:00,Jam,Unclassified,42.0,-87.76,1
5:00,Jam,Unclassified,42.0,-87.7,1
5:00,Jam,Unclassified,42.0,-87.69,1
5:00,Jam,Unclassified,42.0,-87.66,1
5:00,Jam,Unclassified,42.01,-87.7,1
5:00,Jam,Unclassified,42.01,-87.69,1
5:00,Jam,Unclassified,42.01,-87.67,1
5:00,Road Closed,Event,41.69,-87.6,220
5:00,Road Closed,Event,41.71,-87.64,220
5:00,Road Closed,Event,41.84,-87.63,220
5:00,Road Closed,Event,41.85,-87.62,3
5:00,Road Closed,Event,41.85,-87.61,2
5:00,Road Closed,Event,41.86,-87.64,2
5:00,Road Closed,Event,41.86,-87.62,2
5:00,Road Closed,Event,41.87,-87.64,1
5:00,Road Closed,Event,41.87,-87.62,1
5:00,Road Closed,Event,41.88,-87.68,1
5:00,Road Closed,Event,41.88,-87.65,226
5:00,Road Closed,Event,41.88,-87.64,3
5:00,Road Closed,Event,41.88,-87.63,21
5:00,Road Closed,Event,41.88,-87.62,7
5:00,Road Closed,Event,41.89,-87.66,1
5:00,Road Closed,Event,41.89,-87.65,221
5:00,Road Closed,Event,41.89,-87.64,2
5:00,Road Closed,Event,41.89,-87.63,3
5:00,Road Closed,Event,41.9,-87.65,2
5:00,Road Closed,Event,41.9,-87.62,1
5:00,Road Closed,Event,41.91,-87.63,3
5:00,Road Closed,Event,41.92,-87.67,1
5:00,Road Closed,Event,41.92,-87.63,7
5:00,Road Closed,Event,41.93,-87.63,5
5:00,Road Closed,Event,41.94,-87.64,12
5:00,Road Closed,Event,41.95,-87.64,4
5:00,Road Closed,Event,41.96,-87.75,440
5:00,Road Closed,Event,41.97,-87.75,220
5:00,Road Closed,Event,41.98,-87.83,1
5:00,Road Closed,Event,41.98,-87.82,1
5:00,Road Closed,Event,41.98,-87.81,1
5:00,Road Closed,Unclassified,41.68,-87.6,1
5:00,Road Closed,Unclassified,41.71,-87.58,2
5:00,Road Closed,Unclassified,41.75,-87.64,1
5:00,Road Closed,Unclassified,41.76,-87.61,1
5:00,Road Closed,Unclassified,41.76,-87.6,1
5:00,Road Closed,Unclassified,41.81,-87.66,1
5:00,Road Closed,Unclassified,41.82,-87.74,2
5:00,Road Closed,Unclassified,41.83,-87.72,1
5:00,Road Closed,Unclassified,41.83,-87.64,1
5:00,Road Closed,Unclassified,41.84,-87.63,1
5:00,Road Closed,Unclassified,41.84,-87.61,2
5:00,Road Closed,Unclassified,41.85,-87.62,1
5:00,Road Closed,Unclassified,41.85,-87.61,2
5:00,Road Closed,Unclassified,41.86,-87.66,2
5:00,Road Closed,Unclassified,41.86,-87.65,3
5:00,Road Closed,Unclassified,41.86,-87.63,2
5:00,Road Closed,Unclassified,41.86,-87.62,3
5:00,Road Closed,Unclassified,41.87,-87.77,2
5:00,Road Closed,Unclassified,41.87,-87.72,4
5:00,Road Closed,Unclassified,41.87,-87.71,2
5:00,Road Closed,Unclassified,41.87,-87.65,5
5:00,Road Closed,Unclassified,41.87,-87.64,4
5:00,Road Closed,Unclassified,41.87,-87.63,2
5:00,Road Closed,Unclassified,41.88,-87.7,1
5:00,Road Closed,Unclassified,41.88,-87.69,1
5:00,Road Closed,Unclassified,41.88,-87.68,5
5:00,Road Closed,Unclassified,41.88,-87.67,9
5:00,Road Closed,Unclassified,41.88,-87.66,1
5:00,Road Closed,Unclassified,41.88,-87.65,22
5:00,Road Closed,Unclassified,41.88,-87.64,2
5:00,Road Closed,Unclassified,41.88,-87.62,2
5:00,Road Closed,Unclassified,41.89,-87.69,1
5:00,Road Closed,Unclassified,41.89,-87.66,5
5:00,Road Closed,Unclassified,41.89,-87.65,4
5:00,Road Closed,Unclassified,41.89,-87.64,7
5:00,Road Closed,Unclassified,41.89,-87.63,4
5:00,Road Closed,Unclassified,41.89,-87.62,1
5:00,Road Closed,Unclassified,41.89,-87.61,1
5:00,Road Closed,Unclassified,41.9,-87.68,1
5:00,Road Closed,Unclassified,41.9,-87.67,2
5:00,Road Closed,Unclassified,41.9,-87.66,4
5:00,Road Closed,Unclassified,41.9,-87.63,2
5:00,Road Closed,Unclassified,41.91,-87.68,1
5:00,Road Closed,Unclassified,41.91,-87.67,7
5:00,Road Closed,Unclassified,41.91,-87.63,2
5:00,Road Closed,Unclassified,41.92,-87.64,1
5:00,Road Closed,Unclassified,41.93,-87.7,2
5:00,Road Closed,Unclassified,41.93,-87.67,1
5:00,Road Closed,Unclassified,41.93,-87.65,3
5:00,Road Closed,Unclassified,41.93,-87.63,3
5:00,Road Closed,Unclassified,41.94,-87.76,1
5:00,Road Closed,Unclassified,41.94,-87.71,2
5:00,Road Closed,Unclassified,41.94,-87.66,1
5:00,Road Closed,Unclassified,41.94,-87.65,3
5:00,Road Closed,Unclassified,41.95,-87.66,1
5:00,Road Closed,Unclassified,41.95,-87.65,6
5:00,Road Closed,Unclassified,41.96,-87.75,1
5:00,Road Closed,Unclassified,41.96,-87.73,3
5:00,Road Closed,Unclassified,41.96,-87.7,1
5:00,Road Closed,Unclassified,41.96,-87.69,1
5:00,Road Closed,Unclassified,41.98,-87.82,2
5:00,Road Closed,Unclassified,41.98,-87.67,1
5:00,Road Closed,Unclassified,41.99,-87.66,2
6:00,Accident,Major,41.65,-87.58,1
6:00,Accident,Major,41.66,-87.59,4
6:00,Accident,Major,41.68,-87.66,1
6:00,Accident,Major,41.68,-87.6,2
6:00,Accident,Major,41.69,-87.6,1
6:00,Accident,Major,41.7,-87.66,2
6:00,Accident,Major,41.71,-87.64,2
6:00,Accident,Major,41.71,-87.62,1
6:00,Accident,Major,41.71,-87.61,1
6:00,Accident,Major,41.71,-87.6,1
6:00,Accident,Major,41.71,-87.59,1
6:00,Accident,Major,41.72,-87.64,1
6:00,Accident,Major,41.72,-87.63,4
6:00,Accident,Major,41.73,-87.62,4
6:00,Accident,Major,41.74,-87.71,1
6:00,Accident,Major,41.74,-87.63,1
6:00,Accident,Major,41.74,-87.62,1
6:00,Accident,Major,41.76,-87.68,1
6:00,Accident,Major,41.76,-87.63,2
6:00,Accident,Major,41.77,-87.63,1
6:00,Accident,Major,41.78,-87.8,1
6:00,Accident,Major,41.78,-87.63,7
6:00,Accident,Major,41.79,-87.63,2
6:00,Accident,Major,41.79,-87.61,1
6:00,Accident,Major,41.8,-87.63,5
6:00,Accident,Major,41.81,-87.74,1
6:00,Accident,Major,41.81,-87.63,3
6:00,Accident,Major,41.82,-87.74,1
6:00,Accident,Major,41.82,-87.73,1
6:00,Accident,Major,41.82,-87.63,7
6:00,Accident,Major,41.83,-87.69,3
6:00,Accident,Major,41.83,-87.67,1
6:00,Accident,Major,41.83,-87.63,6
6:00,Accident,Major,41.84,-87.68,1
6:00,Accident,Major,41.84,-87.67,1
6:00,Accident,Major,41.84,-87.65,1
6:00,Accident,Major,41.84,-87.63,3
6:00,Accident,Major,41.84,-87.61,1
6:00,Accident,Major,41.85,-87.65,1
6:00,Accident,Major,41.85,-87.64,2
6:00,Accident,Major,41.85,-87.63,2
6:00,Accident,Major,41.86,-87.64,5
6:00,Accident,Major,41.87,-87.74,1
6:00,Accident,Major,41.87,-87.73,2
6:00,Accident,Major,41.87,-87.72,4
6:00,Accident,Major,41.87,-87.66,1
6:00,Accident,Major,41.87,-87.65,3
6:00,Accident,Major,41.87,-87.64,4
6:00,Accident,Major,41.87,-87.62,1
6:00,Accident,Major,41.88,-87.7,1
6:00,Accident,Major,41.88,-87.69,2
6:00,Accident,Major,41.88,-87.66,4
6:00,Accident,Major,41.88,-87.65,3
6:00,Accident,Major,41.88,-87.63,1
6:00,Accident,Major,41.89,-87.68,1
6:00,Accident,Major,41.89,-87.65,2
6:00,Accident,Major,41.9,-87.66,3
6:00,Accident,Major,41.91,-87.78,1
6:00,Accident,Major,41.91,-87.67,1
6:00,Accident,Major,41.91,-87.66,3
6:00,Accident,Major,41.91,-87.63,1
6:00,Accident,Major,41.92,-87.68,1
6:00,Accident,Major,41.92,-87.67,2
6:00,Accident,Major,41.92,-87.63,1
6:00,Accident,Major,41.93,-87.7,1
6:00,Accident,Major,41.93,-87.69,1
6:00,Accident,Major,41.94,-87.71,1
6:00,Accident,Major,41.95,-87.72,3
6:00,Accident,Major,41.96,-87.65,1
6:00,Accident,Major,41.97,-87.76,1
6:00,Accident,Major,41.98,-87.8,1
6:00,Accident,Major,41.98,-87.78,2
6:00,Accident,Major,41.98,-87.75,2
6:00,Accident,Major,41.99,-87.89,1
6:00,Accident,Major,41.99,-87.75,1
6:00,Accident,Major,42.0,-87.7,1
6:00,Accident,Minor,41.66,-87.59,1
6:00,Accident,Minor,41.72,-87.62,1
6:00,Accident,Minor,41.82,-87.63,2
6:00,Accident,Minor,41.83,-87.7,2
6:00,Accident,Minor,41.83,-87.63,1
6:00,Accident,Minor,41.84,-87.66,2
6:00,Accident,Minor,41.86,-87.62,1
6:00,Accident,Minor,41.88,-87.67,2
6:00,Accident,Minor,41.88,-87.62,1
6:00,Accident,Minor,41.9,-87.62,2
6:00,Accident,Minor,41.94,-87.78,1
6:00,Accident,Minor,41.95,-87.72,1
6:00,Accident,Unclassified,41.65,-87.58,1
6:00,Accident,Unclassified,41.66,-87.59,3
6:00,Accident,Unclassified,41.66,-87.58,1
6:00,Accident,Unclassified,41.67,-87.6,3
6:00,Accident,Unclassified,41.68,-87.6,3
6:00,Accident,Unclassified,41.69,-87.6,3
6:00,Accident,Unclassified,41.7,-87.59,1
6:00,Accident,Unclassified,41.71,-87.65,1
6:00,Accident,Unclassified,41.71,-87.64,1
6:00,Accident,Unclassified,41.71,-87.62,3
6:00,Accident,Unclassified,41.71,-87.59,1
6:00,Accident,Unclassified,41.72,-87.63,1
6:00,Accident,Unclassified,41.72,-87.62,2
6:00,Accident,Unclassified,41.72,-87.59,1
6:00,Accident,Unclassified,41.72,-87.57,1
6:00,Accident,Unclassified,41.73,-87.62,2
6:00,Accident,Unclassified,41.74,-87.62,1
6:00,Accident,Unclassified,41.75,-87.63,2
6:00,Accident,Unclassified,41.75,-87.61,1
6:00,Accident,Unclassified,41.75,-87.59,2
6:00,Accident,Unclassified,41.76,-87.64,1
6:00,Accident,Unclassified,41.76,-87.63,3
6:00,Accident,Unclassified,41.76,-87.56,1
6:00,Accident,Unclassified,41.77,-87.67,1
6:00,Accident,Unclassified,41.77,-87.63,1
6:00,Accident,Unclassified,41.78,-87.78,1
6:00,Accident,Unclassified,41.78,-87.75,1
6:00,Accident,Unclassified,41.78,-87.63,5
6:00,Accident,Unclassified,41.79,-87.74,2
6:00,Accident,Unclassified,41.79,-87.71,1
6:00,Accident,Unclassified,41.79,-87.63,6
6:00,Accident,Unclassified,41.79,-87.58,4
6:00,Accident,Unclassified,41.8,-87.7,1
6:00,Accident,Unclassified,41.8,-87.68,1
6:00,Accident,Unclassified,41.8,-87.63,2
6:00,Accident,Unclassified,41.8,-87.6,1
6:00,Accident,Unclassified,41.8,-87.58,3
6:00,Accident,Unclassified,41.81,-87.71,2
6:00,Accident,Unclassified,41.81,-87.68,1
6:00,Accident,Unclassified,41.81,-87.63,3
6:00,Accident,Unclassified,41.81,-87.59,1
6:00,Accident,Unclassified,41.82,-87.74,5
6:00,Accident,Unclassified,41.82,-87.73,1
6:00,Accident,Unclassified,41.82,-87.68,1
6:00,Accident,Unclassified,41.82,-87.63,3
6:00,Accident,Unclassified,41.83,-87.72,3
6:00,Accident,Unclassified,41.83,-87.71,1
6:00,Accident,Unclassified,41.83,-87.7,3
6:00,Accident,Unclassified,41.83,-87.63,3
6:00,Accident,Unclassified,41.83,-87.62,1
6:00,Accident,Unclassified,41.84,-87.73,1
6:00,Accident,Unclassified,41.84,-87.68,4
6:00,Accident,Unclassified,41.84,-87.67,1
6:00,Accident,Unclassified,41.84,-87.64,1
6:00,Accident,Unclassified,41.84,-87.63,8
6:00,Accident,Unclassified,41.84,-87.61,1
6:00,Accident,Unclassified,41.85,-87.73,1
6:00,Accident,Unclassified,41.85,-87.65,1
6:00,Accident,Unclassified,41.85,-87.64,7
6:00,Accident,Unclassified,41.85,-87.63,3
6:00,Accident,Unclassified,41.85,-87.61,1
6:00,Accident,Unclassified,41.86,-87.66,1
6:00,Accident,Unclassified,41.86,-87.64,6
6:00,Accident,Unclassified,41.87,-87.78,2
6:00,Accident,Unclassified,41.87,-87.76,2
6:00,Accident,Unclassified,41.87,-87.74,3
6:00,Accident,Unclassified,41.87,-87.73,1
6:00,Accident,Unclassified,41.87,-87.72,1
6:00,Accident,Unclassified,41.87,-87.71,3
6:00,Accident,Unclassified,41.87,-87.7,3
6:00,Accident,Unclassified,41.87,-87.67,1
6:00,Accident,Unclassified,41.87,-87.65,4
6:00,Accident,Unclassified,41.87,-87.64,4
6:00,Accident,Unclassified,41.87,-87.62,3
6:00,Accident,Unclassified,41.88,-87.72,1
6:00,Accident,Unclassified,41.88,-87.69,1
6:00,Accident,Unclassified,41.88,-87.68,1
6:00,Accident,Unclassified,41.88,-87.67,2
6:00,Accident,Unclassified,41.88,-87.66,1
6:00,Accident,Unclassified,41.88,-87.65,6
6:00,Accident,Unclassified,41.88,-87.64,1
6:00,Accident,Unclassified,41.88,-87.63,1
6:00,Accident,Unclassified,41.88,-87.62,2
6:00,Accident,Unclassified,41.89,-87.65,4
6:00,Accident,Unclassified,41.89,-87.64,1
6:00,Accident,Unclassified,41.89,-87.63,2
6:00,Accident,Unclassified,41.9,-87.7,1
6:00,Accident,Unclassified,41.9,-87.66,4
6:00,Accident,Unclassified,41.9,-87.63,1
6:00,Accident,Unclassified,41.9,-87.62,10
6:00,Accident,Unclassified,41.91,-87.75,1
6:00,Accident,Unclassified,41.91,-87.69,1
6:00,Accident,Unclassified,41.91,-87.67,1
6:00,Accident,Unclassified,41.91,-87.66,1
6:00,Accident,Unclassified,41.91,-87.63,2
6:00,Accident,Unclassified,41.92,-87.73,1
6:00,Accident,Unclassified,41.92,-87.71,1
6:00,Accident,Unclassified,41.92,-87.69,1
6:00,Accident,Unclassified,41.92,-87.68,1
6:00,Accident,Unclassified,41.92,-87.67,5
6:00,Accident,Unclassified,41.92,-87.63,1
6:00,Accident,Unclassified,41.93,-87.74,1
6:00,Accident,Unclassified,41.93,-87.69,1
6:00,Accident,Unclassified,41.93,-87.68,3
6:00,Accident,Unclassified,41.93,-87.65,1
6:00,Accident,Unclassified,41.93,-87.63,1
6:00,Accident,Unclassified,41.94,-87.71,3
6:00,Accident,Unclassified,41.94,-87.69,1
6:00,Accident,Unclassified,41.94,-87.65,1
6:00,Accident,Unclassified,41.94,-87.64,2
6:00,Accident,Unclassified,41.94,-87.63,1
6:00,Accident,Unclassified,41.95,-87.84,1
6:00,Accident,Unclassified,41.95,-87.73,2
6:00,Accident,Unclassified,41.95,-87.72,2
6:00,Accident,Unclassified,41.95,-87.7,1
6:00,Accident,Unclassified,41.95,-87.66,1
6:00,Accident,Unclassified,41.95,-87.64,1
6:00,Accident,Unclassified,41.96,-87.75,1
6:00,Accident,Unclassified,41.96,-87.65,1
6:00,Accident,Unclassified,41.97,-87.75,4
6:00,Accident,Unclassified,41.97,-87.68,1
6:00,Accident,Unclassified,41.98,-87.82,1
6:00,Accident,Unclassified,41.98,-87.81,3
6:00,Accident,Unclassified,41.98,-87.79,1
6:00,Accident,Unclassified,41.99,-87.75,1
6:00,Accident,Unclassified,41.99,-87.71,1
6:00,Accident,Unclassified,41.99,-87.66,2
